1618139100000,59843.53000000,59860.87000000,59705.51000000,59733.17000000,130.87706300,1618139399999,7824663.43106853,5555,70.63528200,4223195.72831757,0
1618139400000,59733.17000000,59750.41000000,59530.00000000,59553.63000000,159.76942800,1618139699999,9530923.82812170,6097,77.60258400,4629915.19128530,0
1618139700000,59557.83000000,59630.66000000,59450.00000000,59577.80000000,203.35510300,1618139999999,12104318.72835177,6787,94.33929600,5615568.47535736,0
1618140000000,59577.81000000,59679.44000000,59572.24000000,59612.77000000,128.45137400,1618140299999,7660638.98823529,5498,67.79624000,4043266.09932096,0
1618140300000,59612.78000000,59693.87000000,59551.02000000,59679.05000000,119.16913800,1618140599999,7105162.43822868,5023,65.42835000,3901238.47218416,0
1618140600000,59679.04000000,59729.72000000,59601.62000000,59710.01000000,117.44134700,1618140899999,7008295.58835015,5278,61.51618600,3671107.85230959,0
1618140900000,59710.00000000,59756.38000000,59668.26000000,59672.00000000,129.57600100,1618141199999,7736951.67729955,4525,64.93574600,3877500.27610160,0
1618141200000,59672.00000000,59768.40000000,59672.00000000,59760.20000000,95.72259500,1618141499999,5717509.66232195,4458,52.40920900,3130187.27765839,0
1618141500000,59759.40000000,59764.20000000,59680.00000000,59760.00000000,100.80492800,1618141799999,6020357.41198904,5103,44.77453700,2674028.21599804,0
1618141800000,59760.00000000,59800.00000000,59658.08000000,59790.95000000,123.39691900,1618142099999,7371000.17186785,5310,64.74496300,3867409.03387445,0
1618142100000,59790.71000000,59841.79000000,59691.85000000,59721.84000000,172.54064800,1618142399999,10311167.85380121,5765,81.27464900,4856871.75798852,0
1618142400000,59721.85000000,59779.00000000,59670.54000000,59706.93000000,153.85104100,1618142699999,9188791.80657803,6843,82.86689100,4948962.73351876,0
1618142700000,59706.94000000,59844.00000000,59706.93000000,59721.49000000,103.39618800,1618142999999,6182002.41538919,6558,47.98117600,2868698.23850762,0
1618143000000,59721.49000000,59733.46000000,59567.02000000,59586.44000000,176.75765200,1618143299999,10541259.40654365,7406,79.61938000,4747955.26266817,0
1618143300000,59586.45000000,59636.18000000,59501.63000000,59561.00000000,181.79169500,1618143599999,10828483.72183231,7692,87.84573800,5232381.36339781,0
1618143600000,59561.00000000,59570.40000000,59465.70000000,59488.00000000,204.24952400,1618143899999,12156656.93447923,8288,109.27412800,6504120.95021945,0
1618143900000,59488.00000000,59546.06000000,59449.93000000,59546.05000000,187.57779600,1618144199999,11161362.46346168,8516,93.98306000,5592063.42496645,0
1618144200000,59546.05000000,59616.73000000,59505.42000000,59582.42000000,152.42599000,1618144499999,9078890.80126284,6619,73.67982500,4388576.02695736,0
